delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
299,299,Marrakech,Marrakech-Safi,delivered,Barid Logistics,06/02/2025,06/08/2025
300,300,CASABLANCA,Casa Settat,livré,Barid Logistics,Mar 12 2025,2025-03-20
301,301,Casablanca,Casablanca-Settat,delivered,Amana Express,11/12/2025,2025-11-16
302,302,Meknès,Fès-Meknès,delivered,Tanger Delivery,04/27/2026,Apr 29 2026
303,303,Tanger,,delivered,Jibli,09-07-2025,2025-07-17
304,304,Rabat,Rabat-Salé-Kénitra,Livré,Tanger Delivery,28/03/2025,30-03-2025
305,305,Marrakech,Marrakech-Safi,delivered,Amana Express,14/01/2026,21-01-2026
306,306,Casablanca,Casablanca-Settat,delivered,Jibli,2025-11-12,2025-11-18
307,307,Casablanca,Casablanca-Settat,KO,AtlasShip,22-02-2026,02/23/2026
308,308,Rabat,Rabat Sale Kenitra,delivered,Jibli,Mar 14 2025,03/15/2025
309,309,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,Mar 15 2026,2026-03-19
310,310,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Jibli,Jun 26 2025,07/03/2025
311,311,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,30/05/2025,03/06/2025
312,312,rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,23-03-2025,28-03-2025
313,313,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Amana Express,2025-06-09,Jun 13 2025
314,314,Casablanca,Casablanca-Settat,failed,Jibli,Mar 18 2025,
315,315,CASABLANCA,,delivered,AtlasShip,01/06/2025,Jan 07 2025
316,316,Agadir,Souss-Massa,delivered,Barid Logistics,03/26/2025,2025-03-29
317,317,Kénitra,Rabat-Salé-Kénitra,failed,Jibli,2025-07-29,
318,318,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,2026-03-02,03/09/2026
319,319,Marrakech,Marrakech-Safi,in_transit,Jibli,02-11-2025,Nov 05 2025
320,320,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-02-23,25/02/2025
321,321,Casablanca,Casablanca-Settat,failed,Jibli,Sep 26 2025,
322,322,Oujda,Oriental,delivered,AtlasShip,04/26/2026,May 01 2026
323,323,Marrakech,,failed,Jibli,23/08/2025,2025-08-24
324,324,rabat,Rabat-Salé-Kénitra,delayed,Jibli,02/09/2025,Feb 10 2025
325,325,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2026-05-13,2026-05-19
326,326,Oujda,Oriental,delivered,Tanger Delivery,Sep 29 2025,05/10/2025
327,327,Fès,Fès-Meknès,delivered,AtlasShip,30-04-2026,05/06/2026
328,328,Oujda,Oriental,failed,AtlasShip,24/09/2025,
329,329,Al Hoceïma,TTA,delivered,Jibli,02/27/2025,02/03/2025
330,330,Tétouan,Tanger Tetouan,delivered,Barid Logistics,01/12/2025,Jan 15 2025
331,331,Agadir,Souss-Massa,delivered,Amana Express,2026-04-19,27-04-2026
332,332,Rabat,Rabat Sale Kenitra,delivered,AtlasShip,2025-03-25,27-03-2025
333,333,,RSK,delivered,Barid Logistics,09/03/2026,2026-03-10
334,334,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-07-27,03-08-2025
335,335,Tangier,,delivered,Tanger Delivery,2025-11-15,Nov 10 2025
336,336,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,03/12/2026,16/03/2026
337,337,Meknès,Fès-Meknès,delivered,Tanger Delivery,2026-04-04,05-04-2026
338,338,Nador,Oriental,Livré,Tanger Delivery,30/12/2025,05/01/2026
339,339,Tanger,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,2026-02-02,
340,340,Tanger,Tanger-Tétouan-Al Hoceima,failed,AtlasShip,06-06-2025,
341,341,Casablanca,Casa Settat,delivered,AtlasShip,2026-04-08,Apr 12 2026
342,342,Rabat,Rabat-Salé-Kénitra,Livré,Amana Express,23-11-2025,2025-11-26
343,343,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,03/07/2025,07/05/2025
344,344,Tétouan,TTA,Livré,AtlasShip,03/12/2025,Mar 14 2025
345,345,Fès,Fès-Meknès,delivered,AtlasShip,05/23/2025,May 28 2025
346,346,Tanger,Tanger-Tétouan-Al Hoceïma,KO,Jibli,Mar 17 2025,Mar 18 2025
347,347,Kénitra,Rabat Sale Kenitra,delivered,AtlasShip,2025-10-15,21/10/2025
348,348,Agadir,Souss-Massa,delivered,Barid Logistics,02/10/2026,12/02/2026
349,349,Tetouan,Tanger Tetouan,KO,Barid Logistics,06/08/2025,2025-06-12
350,350,Casablanca,Casa Settat,delivered,Tanger Delivery,03/17/2026,11-03-2026
351,351,Tetouan,Tanger-Tétouan-Al Hoceima,delivered,Jibli,17-06-2025,Jun 20 2025
352,352,Agadir,Souss-Massa,delivered,Barid Logistics,2025-03-01,03-03-2025
353,353,Marrakech,Marrakech-Safi,failed,AtlasShip,26-03-2025,
354,354,Agadir,Souss-Massa,delivered,Amana Express,Sep 03 2025,09/09/2025
355,355,Kénitra,Rabat-Salé-Kénitra,delivered,Jibli,2025-09-27,01-10-2025
356,356,Tétouan,TTA,delayed,Jibli,2026-03-04,2026-03-05
357,357,Casablanca,,delayed,Tanger Delivery,10-09-2025,09/17/2025
358,358,Meknès,Fès-Meknès,delivered,Barid Logistics,Jul 12 2025,14-07-2025
359,359,Meknès,Fes Meknes,delivered,AtlasShip,05/07/2026,05/14/2026
360,360,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,23/11/2025,2025-11-26
361,361,CASABLANCA,Casablanca-Settat,failed,AtlasShip,04/27/2025,
362,362,Oujda,Oriental,delivered,AtlasShip,05/05/2026,May 10 2026
363,363,Tanger,,delivered,Amana Express,28-04-2025,2025-04-29
364,364,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,2025-04-20,27-04-2025
365,365,,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,Mar 23 2025,03/28/2025
366,366,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,28/04/2026,05/02/2026
367,367,Tanger,,delivered,Barid Logistics,08/12/2025,Dec 09 2025
368,368,Agadir,Souss-Massa,delivered,Tanger Delivery,12/09/2025,Dec 14 2025
369,369,rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,02/09/2026,16/02/2026
370,370,,Oriental,failed,Tanger Delivery,2026-03-27,
371,371,,Oriental,in_transit,Barid Logistics,09-10-2025,13-10-2025
372,372,TNG,Tanger-Tétouan-Al Hoceïma,DELIVERED,Amana Express,17/04/2026,04/21/2026
373,373,,Casablanca-Settat,delivered,Amana Express,29-01-2025,Feb 05 2025
374,374,Oujda,Oriental,delivered,Amana Express,12-11-2025,19-11-2025
375,375,Kénitra,RSK,in_transit,AtlasShip,13-05-2026,May 14 2026
376,376,Agadir,Souss-Massa,in_transit,Jibli,2025-10-13,18/10/2025
377,377,Casablanca,Casablanca-Settat,delivered,Amana Express,02/24/2026,03-03-2026
378,378,Marrakech,Marrakech-Safi,delivered,Jibli,22-04-2026,2026-04-30
379,379,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,23-09-2025,Sep 27 2025
380,380,Meknès,Fès-Meknès,livré,AtlasShip,01/26/2026,02/01/2026
381,381,Marrakech,Marrakech-Safi,in_transit,Barid Logistics,08/03/2026,2026-03-09
382,382,Casablanca,Casablanca-Settat,delivered,Barid Logistics,17/03/2025,Mar 23 2025
383,383,Agadir,Souss-Massa,livré,Barid Logistics,03-01-2025,04-01-2025
384,384,Marrakech,Marrakech-Safi,delivered,Barid Logistics,Apr 01 2026,08/04/2026
385,385,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,Jul 01 2025,25/06/2025
386,386,Tanger,TTA,Livré,Amana Express,01/15/2026,Jan 19 2026
387,387,Casablanca,Casa Settat,delivered,Barid Logistics,Sep 28 2025,Oct 05 2025
388,388,Casablanca,Casablanca-Settat,delivered,AtlasShip,May 02 2025,2025-05-07
389,389,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,11/06/2025,2025-06-13
390,390,Oujda,Oriental,failed,Jibli,31/01/2026,
391,391,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,21-12-2025,27-12-2025
392,392,Meknès,Fès-Meknès,delivered,AtlasShip,01/06/2026,Jan 09 2026
393,393,Casablanca,CASA-SETTAT,failed,Barid Logistics,06/15/2025,
394,394,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-07-25,01/08/2025
395,395,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,19/05/2025,
396,396,Nador,Oriental,KO,Tanger Delivery,01/04/2026,04/09/2026
397,397,TETOUAN,TTA,delayed,Tanger Delivery,08/16/2025,08/17/2025
398,398,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,Jul 14 2025,2025-07-20
399,399,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,Feb 01 2025,2025-02-08
400,400,Meknès,Fès-Meknès,DELIVERED,Jibli,2025-07-23,29-07-2025
401,401,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,02/12/2025,12/06/2025
402,402,Casablanca,Casablanca-Settat,delivered,Amana Express,26-02-2026,01-03-2026
403,403,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,Oct 30 2025,04-11-2025
404,404,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,28-01-2026,03/02/2026
405,405,Marrakech,Marrakech-Safi,in_transit,AtlasShip,Apr 21 2025,2025-04-27
406,406,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,03-07-2025,2025-07-10
407,407,RABAT,Rabat-Salé-Kénitra,delivered,Barid Logistics,01-03-2025,2025-03-06
408,408,RABAT,Rabat-Salé-Kénitra,in_transit,AtlasShip,22/08/2025,08/25/2025
409,409,Oujda,Oriental,in_transit,Amana Express,07/03/2025,15-03-2025
410,410,Tanger,Tanger Tetouan,delivered,AtlasShip,Sep 28 2025,03/10/2025
411,411,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-03-23,Mar 25 2026
412,412,Fès,Fes Meknes,delivered,Barid Logistics,05-02-2025,13/02/2025
413,413,Rabat,RSK,delivered,Tanger Delivery,25/01/2025,01/26/2025
414,414,Agadir,,delivered,AtlasShip,18-03-2026,03/19/2026
415,415,CAS,,delayed,Tanger Delivery,17/08/2025,08/19/2025
416,416,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,07/05/2026,14/05/2026
417,417,Agadir,Souss-Massa,delayed,Tanger Delivery,29/04/2025,30-04-2025
418,418,Rabat,Rabat-Salé-Kénitra,delayed,Jibli,10/06/2025,06/15/2025
419,419,Oujda,Oriental,delivered,Tanger Delivery,11/26/2025,Dec 04 2025
420,420,CAS,CASA-SETTAT,failed,Tanger Delivery,04/03/2025,2025-04-11
421,421,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-04-08,2025-04-09
422,422,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,19/12/2025,2025-12-24
423,423,Fès,Fès-Meknès,delivered,Tanger Delivery,03/21/2025,23-03-2025
424,424,CAS,Casablanca-Settat,delivered,Tanger Delivery,Apr 18 2025,23-04-2025
425,425,Rabat,Rabat-Salé-Kénitra,failed,AtlasShip,Dec 08 2025,12/12/2025
426,426,casa,Casablanca-Settat,Livré,Amana Express,Mar 08 2025,16-03-2025
427,427,Tanger,Tanger Tetouan,delivered,Barid Logistics,05/01/2025,07-01-2025
428,428,Agadir,Souss-Massa,KO,Tanger Delivery,04/08/2025,15/04/2025
429,429,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-07-10,2025-07-11
430,430,Fès,Fès-Meknès,delayed,Barid Logistics,Feb 05 2026,09/02/2026
431,431,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,09/19/2025,22-09-2025
432,432,,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,07/05/2025,May 13 2025
433,433,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,May 30 2025,01-06-2025
434,434,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,17-01-2025,Jan 23 2025
435,435,CASABLANCA,Casablanca-Settat,delivered,AtlasShip,05/04/2026,May 05 2026
436,436,Tanger,TTA,delivered,Barid Logistics,16/04/2026,04/23/2026
437,437,CASABLANCA,Casa Settat,failed,Amana Express,06/04/2025,
438,438,,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-06-19,14-06-2025
439,439,Meknès,Fes Meknes,Livré,Jibli,14/10/2025,15/10/2025
440,440,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-01-14,18-01-2025
441,441,Agadir,Souss-Massa,delayed,Tanger Delivery,04/03/2025,03/05/2025
442,442,Agadir,Souss-Massa,delivered,Barid Logistics,2025-10-12,10/18/2025
443,443,casa,CASA-SETTAT,delivered,Jibli,31/01/2026,2026-02-03
444,444,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,01/23/2025,2025-01-27
445,445,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,07-01-2026,08/01/2026
446,446,Rabat,,delivered,AtlasShip,20/05/2025,05/26/2025
447,447,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,Apr 02 2025,
448,448,Rabat,RSK,DELIVERED,Jibli,20-04-2025,04/27/2025
449,449,Tanger,Tanger-Tétouan-Al Hoceïma,livré,Amana Express,01/19/2025,2025-01-27
450,450,Casablanca,Casablanca-Settat,delivered,Amana Express,09/13/2025,09/21/2025
451,451,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,08/07/2025,07/15/2025
452,452,Marrakech,Marrakech-Safi,delivered,AtlasShip,27/01/2026,02/04/2026
453,453,Meknès,Fès-Meknès,delivered,AtlasShip,05/22/2026,2026-05-28
454,454,Al Hoceima,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,Aug 10 2025,Aug 17 2025
455,455,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,28/03/2025,30-03-2025
456,456,Casablanca,Casablanca-Settat,delivered,Jibli,16/04/2025,2025-04-24
457,457,Rabat,RSK,delivered,AtlasShip,2025-10-13,18-10-2025
458,458,Kénitra,Rabat Sale Kenitra,delivered,Amana Express,17-02-2026,18/02/2026
459,459,Agadir,Souss-Massa,KO,Jibli,08/01/2025,01/12/2025
460,460,casa,Casablanca-Settat,delivered,Jibli,2026-01-05,01/09/2026
461,461,Tetouan,Tanger Tetouan,delivered,Barid Logistics,06/24/2025,Jun 25 2025
462,462,,,delivered,Amana Express,03/31/2026,2026-04-07
463,463,CASABLANCA,Casablanca-Settat,delayed,Tanger Delivery,14-09-2025,17/09/2025
464,464,casa,Casablanca-Settat,delivered,Jibli,22/04/2026,04/28/2026
465,465,rabat,Rabat-Salé-Kénitra,delivered,Jibli,07-01-2026,09/01/2026
466,466,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,12/21/2025,29/12/2025
467,467,Casablanca,CASA-SETTAT,delivered,Tanger Delivery,25/10/2025,11/01/2025
468,468,Rabat,RSK,failed,AtlasShip,03/29/2026,
469,469,Tétouan,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,Feb 19 2026,23/02/2026
470,470,Meknès,Fès-Meknès,delivered,Barid Logistics,Sep 04 2025,11/09/2025
471,471,Kénitra,Rabat-Salé-Kénitra,failed,Barid Logistics,19-03-2026,
472,472,Kénitra,Rabat-Salé-Kénitra,delivered,AtlasShip,Sep 04 2025,09/12/2025
473,473,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-09-02,Sep 10 2025
474,474,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,Nov 22 2025,2025-11-19
475,475,Oujda,Oriental,delivered,Jibli,07/15/2025,21-07-2025
476,476,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,05-02-2026,Feb 12 2026
477,477,Agadir,Souss-Massa,in_transit,Amana Express,06/26/2025,2025-07-02
478,478,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,Feb 02 2025,09-02-2025
479,479,Tétouan,Tanger-Tétouan-Al Hoceïma,livré,Amana Express,Jun 20 2025,06/24/2025
480,480,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,Aug 31 2025,06/09/2025
481,481,Nador,Oriental,delivered,Jibli,09-05-2026,13/05/2026
482,482,Rabat,Rabat-Salé-Kénitra,in_transit,Tanger Delivery,Nov 09 2025,2025-11-11
483,483,Agadir,Souss-Massa,delayed,Tanger Delivery,27/11/2025,2025-11-30
484,484,Oujda,Oriental,delayed,Amana Express,31-05-2025,2025-06-06
485,485,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,16-03-2025,2025-03-17
486,486,Rabat,Rabat Sale Kenitra,delivered,Barid Logistics,02-11-2025,11/10/2025
487,487,Fès,Fes Meknes,delivered,AtlasShip,05/07/2025,07/09/2025
488,488,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,May 09 2026,2026-05-11
489,489,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-05-06,2025-05-09
490,490,TANGER,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,05/14/2026,2026-05-18
491,491,Oujda,Oriental,delivered,Tanger Delivery,31-07-2025,06-08-2025
492,492,Fès,Fes Meknes,delivered,Tanger Delivery,28-02-2025,2025-03-05
493,493,Meknès,Fès-Meknès,delivered,Tanger Delivery,10-05-2026,2026-05-12
494,494,,Tanger-Tétouan-Al Hoceima,delivered,Amana Express,2026-03-23,24-03-2026
495,495,Oujda,Oriental,delivered,Barid Logistics,2025-05-26,31-05-2025
496,496,Casablanca,Casablanca-Settat,delivered,Jibli,21/04/2025,04/28/2025
497,497,Fès,Fès-Meknès,delivered,Barid Logistics,03/18/2025,21/03/2025
498,498,,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,May 05 2025,05/12/2025
499,499,Oujda,Oriental,failed,Jibli,Jan 06 2025,
500,500,Tangier,TTA,delivered,Jibli,09-04-2026,Apr 14 2026
501,501,Marrakech,Marrakech-Safi,delivered,AtlasShip,22/09/2025,Sep 24 2025
502,502,Meknès,Fès-Meknès,Livré,Barid Logistics,02/03/2025,2025-02-04
503,503,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,03/19/2026,2026-03-27
504,504,TETOUAN,,delivered,Barid Logistics,Oct 19 2025,27/10/2025
505,505,Kénitra,Rabat-Salé-Kénitra,delivered,Jibli,05/27/2025,02-06-2025
506,506,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,09/18/2025,22/09/2025
507,507,rabat,Rabat-Salé-Kénitra,failed,AtlasShip,Nov 15 2025,17/11/2025
508,508,Agadir,Souss-Massa,failed,AtlasShip,29-10-2025,
509,509,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-02-19,02/21/2026
510,510,Agadir,Souss-Massa,delayed,Barid Logistics,06-06-2025,08-06-2025
511,511,Fès,Fès-Meknès,in_transit,Tanger Delivery,Jun 09 2025,16-06-2025
512,512,Rabat,Rabat-Salé-Kénitra,delayed,Barid Logistics,Aug 02 2025,Aug 06 2025
513,513,Casablanca,,delivered,Tanger Delivery,29-10-2025,2025-11-04
514,514,CAS,Casablanca-Settat,delayed,Jibli,05-06-2025,Jun 12 2025
515,515,Oujda,Oriental,delivered,Tanger Delivery,May 20 2026,May 24 2026
516,516,Agadir,Souss-Massa,delayed,Jibli,Feb 01 2025,08-02-2025
517,517,Tanger,,delivered,Tanger Delivery,24/07/2025,25/07/2025
518,518,Oujda,Oriental,in_transit,Barid Logistics,2025-11-23,28-11-2025
519,519,Fès,Fes Meknes,in_transit,Jibli,May 18 2025,25/05/2025
520,520,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-04-08,Apr 15 2026
521,521,Fès,Fès-Meknès,failed,Amana Express,03-03-2025,
522,522,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,13-12-2025,Dec 19 2025
523,523,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-01-30,02/01/2026
524,524,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,05/17/2025,05/19/2025
525,525,Tnja,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,2025-07-16,07/17/2025
526,526,RABAT,Rabat-Salé-Kénitra,delivered,Amana Express,2026-02-11,Feb 15 2026
527,527,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,07/15/2025,07/19/2025
528,528,Rabat,Rabat-Salé-Kénitra,in_transit,Jibli,2025-12-18,25-12-2025
529,529,Oujda,Oriental,in_transit,Amana Express,20/07/2025,Jul 24 2025
530,530,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-02-15,Feb 16 2026
531,531,Rabat,RSK,delayed,Jibli,2026-01-28,2026-02-03
532,532,Marrakech,Marrakech-Safi,KO,Jibli,May 03 2025,May 05 2025
533,533,Tanger,Tanger Tetouan,delivered,Jibli,13/11/2025,11/14/2025
534,534,CAS,Casablanca-Settat,delivered,Amana Express,22/05/2025,2025-05-27
535,535,Meknès,Fès-Meknès,failed,Barid Logistics,14-05-2025,
536,536,Nador,Oriental,delivered,Jibli,10/14/2025,10/18/2025
537,537,Fès,Fès-Meknès,failed,Barid Logistics,11/09/2025,15-09-2025
538,538,Oujda,Oriental,failed,AtlasShip,02/04/2025,
539,539,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Jan 08 2026,Jan 10 2026
540,540,Agadir,Souss-Massa,delivered,Jibli,2025-05-31,Jun 06 2025
541,541,Fès,Fès-Meknès,delivered,Jibli,14-09-2025,2025-09-15
542,542,TNG,TTA,Livré,Amana Express,Dec 15 2025,Dec 22 2025
543,543,Marrakech,Marrakech-Safi,delivered,AtlasShip,20/05/2025,05/23/2025
544,544,Marrakech,Marrakech-Safi,delivered,AtlasShip,10-08-2025,11-08-2025
545,545,Rabat,Rabat-Salé-Kénitra,delayed,Tanger Delivery,2026-01-21,Jan 27 2026
546,546,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,26-03-2026,01-04-2026
547,547,Tangier,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,2025-04-29,
548,548,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,29/08/2025,Sep 06 2025
549,549,Al Hoceima,Tanger Tetouan,delivered,Jibli,Sep 25 2025,2025-09-28
550,550,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,09-05-2025,12/05/2025
551,551,Casablanca,Casablanca-Settat,delivered,Barid Logistics,21-01-2026,2026-01-25
552,552,Marrakech,Marrakech-Safi,delivered,Jibli,29/04/2025,07-05-2025
553,553,Casablanca,Casablanca-Settat,delivered,Barid Logistics,01-02-2026,Feb 09 2026
554,554,Al Hoceïma,Tanger-Tétouan-Al Hoceima,delivered,Tanger Delivery,Feb 19 2025,Feb 26 2025
555,555,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,23/12/2025,12/24/2025
556,556,Tanger,,failed,Tanger Delivery,Jan 16 2026,Jan 23 2026
557,557,Tangier,Tanger-Tétouan-Al Hoceïma,in_transit,AtlasShip,24/04/2025,2025-05-01
558,558,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,15/02/2026,Feb 17 2026
559,559,Casablanca,Casablanca-Settat,delivered,Barid Logistics,28-10-2025,Nov 01 2025
560,560,Oujda,Oriental,delivered,Jibli,30/03/2025,Apr 02 2025
561,561,Casablanca,Casablanca-Settat,delayed,Jibli,11-11-2025,Nov 16 2025
562,562,tanger,,delivered,Tanger Delivery,08/28/2025,29-08-2025
563,563,Fès,Fès-Meknès,delivered,Amana Express,04/23/2026,29/04/2026
564,564,Meknès,Fès-Meknès,delivered,Amana Express,Mar 10 2025,15-03-2025
565,565,Fès,Fès-Meknès,delivered,Tanger Delivery,21-03-2026,28-03-2026
566,566,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,07/01/2025,10/01/2025
567,567,Agadir,Souss-Massa,delivered,Amana Express,2025-06-04,12-06-2025
568,568,Fès,Fès-Meknès,failed,Amana Express,21/01/2026,
569,569,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,09/06/2025,06/13/2025
570,570,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,Nov 30 2025,Dec 07 2025
571,571,Agadir,Souss-Massa,DELIVERED,Tanger Delivery,2025-12-14,2025-12-16
572,572,Fès,Fès-Meknès,delivered,Tanger Delivery,11-01-2026,2026-01-13
573,573,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,22/03/2026,Mar 29 2026
574,574,Rabat,Rabat Sale Kenitra,delivered,Amana Express,02/03/2025,08/03/2025
575,575,Fès,Fès-Meknès,delivered,AtlasShip,09-02-2026,2026-02-07
576,576,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,Sep 02 2025,2025-09-05
577,577,casa,CASA-SETTAT,delivered,Barid Logistics,Jun 17 2025,23/06/2025
578,578,Al Hoceïma,TTA,delivered,Barid Logistics,24/01/2026,01-02-2026
579,579,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,05/20/2026,05/28/2026
580,580,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,Mar 06 2026,10-03-2026
581,581,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-08-16,17/08/2025
582,582,Fès,Fes Meknes,failed,AtlasShip,23-04-2026,
583,583,Agadir,Souss-Massa,failed,AtlasShip,26-09-2025,
584,584,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,AtlasShip,06/05/2025,13/05/2025
585,585,Al Hoceima,Tanger Tetouan,failed,Jibli,2025-01-19,
586,586,Rabat,RSK,in_transit,Tanger Delivery,09/21/2025,23/09/2025
587,587,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,25/04/2026,30/04/2026
588,588,Tanger,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,Dec 08 2025,
589,589,Casablanca,CASA-SETTAT,delivered,AtlasShip,Mar 19 2026,Mar 20 2026
